usageKey,scientificName,canonicalName,authorship,rank,code,status,genericName,specificEpithet,type,formattedName,matchType,confidence,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,value,easin_scientificName,easin_kingdom,easin_EASINID,is_alternative,infraspecificEpithet,variety,varietyKey,subspecies,subspeciesKey,processingFlags,note,form,formKey,easin_Name,easin_Authorship,easin_FirstIntroductionsInEU,easin_PresentInCountries,easin_Status,easin_HasImpact,easin_IsEUConcern,easin_EUConcernName,easin_IsOutermostConcern,easin_ConcernedOutermostRegions,easin_IsMSConcern,easin_ConcernedMS,easin_IsPartNative,easin_NativeRange,easin_IsHorizonScanning,easin_LastRevisionDate,easin_Phylum,easin_Class,easin_Order,easin_Family,easin_ImpactSources,easin_ImpactOnSectors,easin_CommonNames,easin_Synonyms,easin_CBD_Pathways
2979000,Acacia melanoxylon R.Br.,Acacia melanoxylon,R.Br.,SPECIES,NA,ACCEPTED,Acacia,melanoxylon,SCIENTIFIC,<i>Acacia</i> <i>melanoxylon</i> R.Br.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia melanoxylon,6,7707728,220,1370,5386,2978223,2979000,FALSE,Acacia melanoxylon R.Br.,Plantae,R00047,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia melanoxylon,R.Br.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NA,NA,NA
2980432,Acacia neriifolia A.Cunn. ex Benth.,Acacia neriifolia,A.Cunn. ex Benth.,SPECIES,NA,ACCEPTED,Acacia,neriifolia,SCIENTIFIC,<i>Acacia</i> <i>neriifolia</i> A.Cunn. ex Benth.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia neriifolia,6,7707728,220,1370,5386,2978223,2980432,FALSE,Acacia neriifolia Benth.,Plantae,R00048,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia neriifolia,Benth.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NA,NA,NA
2978604,Acacia pycnantha Benth.,Acacia pycnantha,Benth.,SPECIES,NA,ACCEPTED,Acacia,pycnantha,SCIENTIFIC,<i>Acacia</i> <i>pycnantha</i> Benth.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia pycnantha,6,7707728,220,1370,5386,2978223,2978604,FALSE,Acacia pycnantha Benth.,Plantae,R00050,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia pycnantha,Benth.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NA,NA,NA
2979408,Acacia retinodes Schltdl.,Acacia retinodes,Schltdl.,SPECIES,NA,ACCEPTED,Acacia,retinodes,SCIENTIFIC,<i>Acacia</i> <i>retinodes</i> Schltdl.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia retinodes,6,7707728,220,1370,5386,2978223,2979408,FALSE,Acacia retinodes Schltdl.,Plantae,R00051,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia retinodes,Schltdl.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NA,NA,NA
2978548,Acacia salicina Lindl.,Acacia salicina,Lindl.,SPECIES,NA,ACCEPTED,Acacia,salicina,SCIENTIFIC,<i>Acacia</i> <i>salicina</i> Lindl.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia salicina,6,7707728,220,1370,5386,2978223,2978548,FALSE,Acacia salicina Lindl.,Plantae,R00052,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia salicina,Lindl.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NA,NA,NA
2978552,Acacia saligna (Labill.) H.L.Wendl.,Acacia saligna,(Labill.) H.L.Wendl.,SPECIES,BOTANICAL,ACCEPTED,Acacia,saligna,SCIENTIFIC,<i>Acacia</i> <i>saligna</i> (Labill.) H.L.Wendl.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia saligna,6,7707728,220,1370,5386,2978223,2978552,FALSE,Acacia saligna (Labill.) H.L.Wendl.,Plantae,R00053,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia saligna,(Labill.) H.L.Wendl.,NA,NA,A,TRUE,TRUE,Acacia saligna (Labill.) H.L.Wendl. (Acacia cyanophylla Lindl.),TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NA,NA,NA
2978771,Acacia terminalis (Salisb.) J.F.Macbr.,Acacia terminalis,(Salisb.) J.F.Macbr.,SPECIES,BOTANICAL,ACCEPTED,Acacia,terminalis,SCIENTIFIC,<i>Acacia</i> <i>terminalis</i> (Salisb.) J.F.Macbr.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia terminalis,6,7707728,220,1370,5386,2978223,2978771,FALSE,Acacia terminalis (Salisb.) J.F.Macbr.,Plantae,R00054,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia terminalis,(Salisb.) J.F.Macbr.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NA,NA,NA
2979292,Acacia verticillata (L'Her.) Willd.,Acacia verticillata,(L'Her.) Willd.,SPECIES,BOTANICAL,ACCEPTED,Acacia,verticillata,SCIENTIFIC,<i>Acacia</i> <i>verticillata</i> (L'Her.) Willd.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia verticillata,6,7707728,220,1370,5386,2978223,2979292,FALSE,Acacia verticillata (L'Her.) Willd.,Plantae,R00055,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia verticillata,(L'Her.) Willd.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NA,NA,NA
5370687,Acaena inermis Hook.fil.,Acaena inermis,Hook.fil.,SPECIES,NA,ACCEPTED,Acaena,inermis,SCIENTIFIC,<i>Acaena</i> <i>inermis</i> Hook.fil.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena inermis,6,7707728,220,691,5015,3031147,5370687,FALSE,Acaena inermis Hook.f.,Plantae,R00057,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acaena inermis,Hook.f.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
5370688,Acaena microphylla Hook.fil.,Acaena microphylla,Hook.fil.,SPECIES,NA,ACCEPTED,Acaena,microphylla,SCIENTIFIC,<i>Acaena</i> <i>microphylla</i> Hook.fil.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena microphylla,6,7707728,220,691,5015,3031147,5370688,FALSE,Acaena microphylla Hook.f.,Plantae,R00058,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acaena microphylla,Hook.f.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
5370755,Acaena novae-zelandiae Kirk,Acaena novae-zelandiae,Kirk,SPECIES,NA,ACCEPTED,Acaena,novae-zelandiae,SCIENTIFIC,<i>Acaena</i> <i>novae-zelandiae</i> Kirk,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena novae-zelandiae,6,7707728,220,691,5015,3031147,5370755,FALSE,Acaena novae-zelandiae Kirk,Plantae,R00059,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acaena novae-zelandiae,Kirk,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,NA,NA,NA,NA,NA
3056835,Acalypha australis L.,Acalypha australis,L.,SPECIES,NA,ACCEPTED,Acalypha,australis,SCIENTIFIC,<i>Acalypha</i> <i>australis</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha australis,6,7707728,220,1414,4691,3055964,3056835,FALSE,Acalypha australis L.,Plantae,R00064,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acalypha australis,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,NA,NA,NA,NA,NA
3056259,Acalypha indica L.,Acalypha indica,L.,SPECIES,NA,ACCEPTED,Acalypha,indica,SCIENTIFIC,<i>Acalypha</i> <i>indica</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha indica,6,7707728,220,1414,4691,3055964,3056259,FALSE,Acalypha indica L.,Plantae,R00065,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acalypha indica,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,NA,NA,NA,NA,NA
8159460,Acalypha ostryifolia Riddell,Acalypha ostryifolia,Riddell,SPECIES,NA,ACCEPTED,Acalypha,ostryifolia,SCIENTIFIC,<i>Acalypha</i> <i>ostryifolia</i> Riddell,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha ostryifolia,6,7707728,220,1414,4691,3055964,8159460,FALSE,Acalypha ostryifolia Riddell,Plantae,R21247,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acalypha ostryifolia,Riddell,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA
3056384,Acalypha rhomboidea Raf.,Acalypha rhomboidea,Raf.,SPECIES,NA,ACCEPTED,Acalypha,rhomboidea,SCIENTIFIC,<i>Acalypha</i> <i>rhomboidea</i> Raf.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha rhomboidea,6,7707728,220,1414,4691,3055964,3056384,FALSE,Acalypha rhomboidea Raf.,Plantae,R21248,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acalypha rhomboidea,Raf.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA
3057221,Acalypha wilkesiana Müll.Arg.,Acalypha wilkesiana,Müll.Arg.,SPECIES,NA,ACCEPTED,Acalypha,wilkesiana,SCIENTIFIC,<i>Acalypha</i> <i>wilkesiana</i> Müll.Arg.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha wilkesiana,6,7707728,220,1414,4691,3055964,3057221,FALSE,Acalypha wilkesiana Müll.Arg.,Plantae,R18764,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acalypha wilkesiana,Müll.Arg.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,NA,NA,NA,NA,NA
4527322,"Acalyptris platani (Müller-Rutz, 1934) van Nieukerken, 1986",Acalyptris platani,"(Müller-Rutz, 1934) van Nieukerken, 1986",SPECIES,ZOOLOGICAL,ACCEPTED,Acalyptris,platani,SCIENTIFIC,"<i>Acalyptris</i> <i>platani</i> (Müller-Rutz, 1934) van Nieukerken, 1986",EXACT,100,Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Acalyptris,Acalyptris platani,1,54,216,797,7014,1735625,4527322,FALSE,"Acalyptris platani (Muller-Rutz, 1934)",Animalia,R00067,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acalyptris platani,"(Muller-Rutz, 1934)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Lepidoptera,Nepticulidae,NA,NA,NA,NA,NA
2064632,"Acanalonia conica (Say, 1830)",Acanalonia conica,"(Say, 1830)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanalonia,conica,SCIENTIFIC,"<i>Acanalonia</i> <i>conica</i> (Say, 1830)",EXACT,100,Animalia,Arthropoda,Insecta,Hemiptera,Acanaloniidae,Acanalonia,Acanalonia conica,1,54,216,809,3311,2064543,2064632,FALSE,"Acanalonia conica (Say, 1830)",Animalia,R00068,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanalonia conica,"(Say, 1830)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,Hemiptera,Acanaloniidae,NA,NA,NA,NA,NA
4309455,"Acantharctus posteli (Forest, 1963)",Acantharctus posteli,"(Forest, 1963)",SPECIES,ZOOLOGICAL,ACCEPTED,Acantharctus,posteli,SCIENTIFIC,"<i>Acantharctus</i> <i>posteli</i> (Forest, 1963)",EXACT,100,Animalia,Arthropoda,Malacostraca,Decapoda,Scyllaridae,Acantharctus,Acantharctus posteli,1,54,229,637,9685,4309451,4309455,FALSE,"Acantharctus posteli (Forest, 1963)",Animalia,R17484,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acantharctus posteli,"(Forest, 1963)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Malacostraca,Decapoda,Scyllaridae,NA,NA,NA,NA,NA
2271208,"Acanthaster planci (Linnaeus, 1758)",Acanthaster planci,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthaster,planci,SCIENTIFIC,"<i>Acanthaster</i> <i>planci</i> (Linnaeus, 1758)",EXACT,100,Animalia,Echinodermata,Asteroidea,Valvatida,Acanthasteridae,Acanthaster,Acanthaster planci,1,50,214,810,9477,2271207,2271208,FALSE,"Acanthaster planci (Linnaeus, 1758)",Animalia,R16519,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthaster planci,"(Linnaeus, 1758)",NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Echinodermata,Asteroidea,Valvatida,Acanthasteridae,NA,NA,NA,NA,NA
10595482,"Acanthocinus aedilis (Linnaeus, 1758)",Acanthocinus aedilis,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthocinus,aedilis,SCIENTIFIC,"<i>Acanthocinus</i> <i>aedilis</i> (Linnaeus, 1758)",EXACT,100,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acanthocinus,Acanthocinus aedilis,1,54,216,1470,5602,1102071,10595482,FALSE,"Acanthocinus aedilis (Linnaeus, 1758)",Animalia,R00072,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthocinus aedilis,"(Linnaeus, 1758)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Coleoptera,Cerambycidae,NA,NA,NA,NA,NA
4459446,"Acanthocinus griseus (Fabricius, 1793)",Acanthocinus griseus,"(Fabricius, 1793)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthocinus,griseus,SCIENTIFIC,"<i>Acanthocinus</i> <i>griseus</i> (Fabricius, 1793)",EXACT,100,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acanthocinus,Acanthocinus griseus,1,54,216,1470,5602,1102071,4459446,FALSE,"Acanthocinus griseus (Fabricius, 1793)",Animalia,R00074,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthocinus griseus,"(Fabricius, 1793)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Coleoptera,Cerambycidae,NA,NA,NA,NA,NA
1102084,"Acanthocinus reticulatus (Razoumowsky, 1789)",Acanthocinus reticulatus,"(Razoumowsky, 1789)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthocinus,reticulatus,SCIENTIFIC,"<i>Acanthocinus</i> <i>reticulatus</i> (Razoumowsky, 1789)",EXACT,100,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acanthocinus,Acanthocinus reticulatus,1,54,216,1470,5602,1102071,1102084,FALSE,"Acanthocinus reticulatus (Razoumowsky, 1789)",Animalia,R00075,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthocinus reticulatus,"(Razoumowsky, 1789)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Coleoptera,Cerambycidae,NA,NA,NA,NA,NA
4449493,"Acanthocnemus nigricans (Hope, 1845)",Acanthocnemus nigricans,"(Hope, 1845)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthocnemus,nigricans,SCIENTIFIC,"<i>Acanthocnemus</i> <i>nigricans</i> (Hope, 1845)",EXACT,100,Animalia,Arthropoda,Insecta,Coleoptera,Acanthocnemidae,Acanthocnemus,Acanthocnemus nigricans,1,54,216,1470,4290677,4406162,4449493,FALSE,"Acanthocnemus nigricans (Hope, 1845)",Animalia,R00076,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthocnemus nigricans,"(Hope, 1845)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,Coleoptera,Acanthocnemidae,NA,NA,NA,NA,NA
1248774,"Acantholyda erythrocephala (Linnaeus, 1758)",Acantholyda erythrocephala,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Acantholyda,erythrocephala,SCIENTIFIC,"<i>Acantholyda</i> <i>erythrocephala</i> (Linnaeus, 1758)",EXACT,100,Animalia,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda erythrocephala,1,54,216,1457,4346,1248773,1248774,FALSE,Acantholyda erythrocephala (Linnaeus),Animalia,R00079,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acantholyda erythrocephala,(Linnaeus),NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,NA,NA,NA,NA,NA
4492363,"Acantholyda laricis (Giraud, 1861)",Acantholyda laricis,"(Giraud, 1861)",SPECIES,ZOOLOGICAL,ACCEPTED,Acantholyda,laricis,SCIENTIFIC,"<i>Acantholyda</i> <i>laricis</i> (Giraud, 1861)",EXACT,100,Animalia,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda laricis,1,54,216,1457,4346,1248773,4492363,FALSE,"Acantholyda laricis (Giraud, 1861)",Animalia,R00080,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acantholyda laricis,"(Giraud, 1861)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,NA,NA,NA,NA,NA
2392311,"Acanthopagrus bifasciatus (Forsskål, 1775)",Acanthopagrus bifasciatus,"(Forsskål, 1775)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthopagrus,bifasciatus,SCIENTIFIC,"<i>Acanthopagrus</i> <i>bifasciatus</i> (Forsskål, 1775)",EXACT,100,Animalia,Chordata,NA,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus bifasciatus,1,44,NA,587,5068,2392269,2392311,FALSE,"Acanthopagrus bifasciatus (Forsskål, 1775)",Animalia,R18239,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthopagrus bifasciatus,"(Forsskål, 1775)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Actinopterygii,Perciformes,Sparidae,NA,NA,NA,NA,NA
5277297,Acanthophora spicifera (M.Vahl) Børgesen,Acanthophora spicifera,(M.Vahl) Børgesen,SPECIES,BOTANICAL,ACCEPTED,Acanthophora,spicifera,SCIENTIFIC,<i>Acanthophora</i> <i>spicifera</i> (M.Vahl) Børgesen,EXACT,100,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Acanthophora,Acanthophora spicifera,6,106,342,665,4895,2659277,5277297,FALSE,Acanthophora spicifera (M.Vahl) Børgesen,Plantae,R00083,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthophora spicifera,(M.Vahl) Børgesen,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,NA,NA,NA,NA,NA
1047525,"Acanthoscelides obtectus (Say, 1831)",Acanthoscelides obtectus,"(Say, 1831)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthoscelides,obtectus,SCIENTIFIC,"<i>Acanthoscelides</i> <i>obtectus</i> (Say, 1831)",EXACT,100,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Acanthoscelides,Acanthoscelides obtectus,1,54,216,1470,7780,1047479,1047525,FALSE,"Acanthoscelides obtectus (Say, 1831)",Animalia,R00085,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthoscelides obtectus,"(Say, 1831)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,Coleoptera,Chrysomelidae,NA,NA,NA,NA,NA
2153823,"Acanthoscurria geniculata (C.L.Koch, 1841)",Acanthoscurria geniculata,"(C.L.Koch, 1841)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthoscurria,geniculata,SCIENTIFIC,"<i>Acanthoscurria</i> <i>geniculata</i> (C.L.Koch, 1841)",EXACT,100,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,1,54,367,1496,5650,2153799,2153823,FALSE,"Acanthoscurria geniculata (C.L.Koch, 1841)",Animalia,R00087,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthoscurria geniculata,"(C.L.Koch, 1841)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Arachnida,Araneae,Theraphosidae,NA,NA,NA,NA,NA
3100375,Acanthospermum hispidum DC.,Acanthospermum hispidum,DC.,SPECIES,NA,ACCEPTED,Acanthospermum,hispidum,SCIENTIFIC,<i>Acanthospermum</i> <i>hispidum</i> DC.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthospermum,Acanthospermum hispidum,6,7707728,220,414,3065,3100362,3100375,FALSE,Acanthospermum hispidum DC.,Plantae,R00088,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthospermum hispidum,DC.,NA,NA,A,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NA,NA,NA
3100377,Acanthospermum humile (Sw.) DC.,Acanthospermum humile,(Sw.) DC.,SPECIES,BOTANICAL,ACCEPTED,Acanthospermum,humile,SCIENTIFIC,<i>Acanthospermum</i> <i>humile</i> (Sw.) DC.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthospermum,Acanthospermum humile,6,7707728,220,414,3065,3100362,3100377,FALSE,Acanthospermum humile (Sw.) DC.,Plantae,R00089,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthospermum humile,(Sw.) DC.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NA,NA,NA
2408186,"Acanthostracion polygonius Poey, 1876",Acanthostracion polygonius,"Poey, 1876",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthostracion,polygonius,SCIENTIFIC,"<i>Acanthostracion</i> <i>polygonius</i> Poey, 1876",VARIANT,100,Animalia,Chordata,NA,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion polygonius,1,44,NA,772,2220,2408180,2408186,FALSE,"Acanthostracion polygonium Poey, 1876",Animalia,R20755,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthostracion polygonium,"Poey, 1876",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Teleostei,Tetraodontiformes,Ostraciidae,NA,NA,NA,NA,NA
3142611,Acanthostyles buniifolius (Hook. & Arn.) R.M.King & H.Rob.,Acanthostyles buniifolius,(Hook. & Arn.) R.M.King & H.Rob.,SPECIES,BOTANICAL,ACCEPTED,Acanthostyles,buniifolius,SCIENTIFIC,<i>Acanthostyles</i> <i>buniifolius</i> (Hook. & Arn.) R.M.King & H.Rob.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthostyles,Acanthostyles buniifolius,6,7707728,220,414,3065,6063883,3142611,FALSE,Acanthostyles buniifolius (Hook. ex Hook. & Arn.) R.M.King & H.Rob.,Plantae,R19907,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthostyles buniifolius,(Hook. ex Hook. & Arn.) R.M.King & H.Rob.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NA,NA,NA
1412626,"Acanthoxyla geisovii (Kaup, 1866)",Acanthoxyla geisovii,"(Kaup, 1866)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthoxyla,geisovii,SCIENTIFIC,"<i>Acanthoxyla</i> <i>geisovii</i> (Kaup, 1866)",EXACT,100,Animalia,Arthropoda,Insecta,Phasmida,Phasmatidae,Acanthoxyla,Acanthoxyla geisovii,1,54,216,1460,5108,1412615,1412626,FALSE,"Acanthoxyla geisovii (Kaup, 1866)",Animalia,R00090,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthoxyla geisovii,"(Kaup, 1866)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,Phasmatodea,Phasmatidae,NA,NA,NA,NA,NA
